Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
mf_connecting_link,-0.0133612107724269,9.99470684219725E-05,-0.0138042394479139,0,0,0,0.000270250689971117,2.16828904856653E-08,-1.18708062676924E-16,-2.34671548290617E-08,4.81454980100289E-08,-1.34357377893542E-16,2.65076490844573E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/mf_connecting_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/mf_connecting_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________-1.STEP-1/镜向________-4.STEP-1;镜向六电机灵巧手.STEP-1/镜向__________-1.STEP-1/镜向________-4.STEP-2,mf_connecting_joint,mf_connecting_axis,mf_connecting_link,continuous,-0.12339,0.010594,0.0075442,2.1055E-05,0,-0.013245,base_link,0,1,0,,,,,,,,,,,,
rf_slider_link,-0.00314570113903062,2.69888921692121E-07,2.10339454508393E-08,0,0,0,0.000191988559777486,1.26509406688287E-09,1.55948558110351E-13,1.5769502713154E-14,1.58025014270713E-09,-7.83849634005999E-14,1.93253814782508E-09,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_slider_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_slider_link.STL,,镜向六电机灵巧手.STEP-1/镜向1.STEP-2,rf_slider_joint,rf_slider_axis,rf_slider_link,prismatic,-0.093268,-0.0083093,-0.0062039,0,-9.5082E-05,0.056587,base_link,1,0,0,0,0,-0.003,0.016,,,,,,,,
rf_slider_abpart_link,-0.0102282712592658,6.32805208216486E-08,-0.00184560051893905,0,0,0,0.000457378802308313,2.60396268815709E-09,-1.06217783180324E-13,-3.5402930189721E-09,1.65925827365102E-08,-5.77022634025913E-14,1.62671387284969E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_slider_abpart_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_slider_abpart_link.STL,,镜向六电机灵巧手.STEP-1/镜向20.STEP-2,rf_slider_abpart_joint,rf_slider_abpart_axis,rf_slider_abpart_link,continuous,-0.0071723,0,0,-6.3003E-05,9.8956E-05,0,rf_slider_link,0,1,0,,,,,,,,,,,,
rf_proximal_link,-0.0157473172062689,-9.85176942848356E-05,-0.00809296750089365,0,0,0,0.00155057954584347,7.06600062354648E-08,9.80911825917969E-13,-3.03177266166378E-08,1.54825000259125E-07,2.70998235656839E-12,1.60366935463804E-07,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_proximal_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_proximal_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向________.STEP-1,rf_proximal_joint,rf_proximal_axis,rf_proximal_link,continuous,-0.113238824661392,-0.00936892798564519,0.00239418207562177,0,0,0.056602255215157,base_link,0,1,0,,,,,,,,,,,,
rf_distal_link,-0.0127271231725603,-9.38053220537506E-05,-0.019684552366546,0,0,0,0.00416255068209514,4.1720119438798E-07,-1.25234866902946E-12,-2.40009202119195E-07,5.74059223198395E-07,-5.3232692540392E-12,2.32587484886699E-07,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_distal_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_distal_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向____________-____.step.STEP-1;镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向M1.6______________________.STEP-3;镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向M1.6______________________.STEP-4;镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向M1.6______________12.45______.STEP-2;镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向M1.6______________5.45______ -.STEP-1;镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向______ - ____.STEP-1,rf_distal_joint,rf_distal_axis,rf_distal_link,continuous,-0.0336433389681109,0,-0.0125825979097555,2.93098936036424E-05,0,-0.0001009823092024,rf_proximal_link,0,1,0,,,,,,,,,,,,
rf_connecting_link,-0.0110232841099943,-9.99168446228389E-05,-0.0127323120354629,0,0,0,0.000247117666203693,1.70125353501729E-08,9.85209394697638E-16,-1.64535404358962E-08,3.38395389705052E-08,8.23904781208015E-16,1.68681899685106E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_connecting_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/rf_connecting_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向________-0.STEP-1;镜向六电机灵巧手.STEP-1/镜向__________-2.STEP-1/镜向________-0.STEP-2,rf_connecting_joint,rf_connecting_axis,rf_connecting_link,continuous,-0.12065,-0.0097621,0.0067935,2.1021E-05,0,0.056602,base_link,0,1,0,,,,,,,,,,,,
lf_slider_link,-0.00314570130825416,2.68667008126999E-07,4.40144759038079E-08,0,0,0,0.000191988562577953,1.26509410685735E-09,1.54491784962288E-13,2.90605731080326E-14,1.58294475425644E-09,-3.06914701986574E-11,1.92984403518941E-09,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_slider_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_slider_link.STL,,镜向六电机灵巧手.STEP-1/镜向1.STEP-1,lf_slider_joint,lf_slider_axis,lf_slider_link,prismatic,-0.089579,-0.026406,-0.0087232,0,-8.2704E-05,0.11831,base_link,1,0,0,0,0,-0.003,0.016,,,,,,,,
lf_slider_abpart_link,-0.0102365548260327,6.32818707678451E-08,-0.00179908852586315,0,0,0,0.000457378802064142,2.5720603050325E-09,-1.06480570424006E-13,-3.47804098038904E-09,1.65925827410743E-08,-5.72165626982387E-14,1.62990411139413E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_slider_abpart_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_slider_abpart_link.STL,,镜向六电机灵巧手.STEP-1/镜向20.STEP-1,lf_slider_abpart_joint,lf_slider_abpart_axis,lf_slider_abpart_link,continuous,-0.0071723,0,0,0.087286,-0.010238,-0.00089593,lf_slider_link,0,1,0,,,,,,,,,,,,
lf_proximal_link,-0.0140889603148996,0.000100219366981472,-0.0073977963768199,0,0,0,0.00136673401761359,6.2312379017895E-08,-5.30007498708815E-13,-2.07728788478545E-08,1.12813046078577E-07,-3.85122175044963E-13,1.20866210662174E-07,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_proximal_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_proximal_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向________-2.STEP-1,lf_proximal_joint,lf_proximal_axis,lf_proximal_link,continuous,-0.10947,-0.029635,-0.00016701,0.087223,-0.010327,0.11755,base_link,0,1,0,,,,,,,,,,,,
lf_distal_link,-0.00834849665142494,-0.000122866143159286,-0.0140829185600047,0,0,0,0.00263003416842098,1.24027183170854E-07,-6.08326823794914E-10,-5.5095717666476E-08,1.53209583285237E-07,-1.07170470476067E-09,7.25224471700782E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_distal_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_distal_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向______-2 - ____ (2).STEP-1;镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向M1.6______________________.STEP-3;镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向M1.6______________12.45______.STEP-2;镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向M1.6______________5.45______ -.STEP-2;镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向M1.6______________________.STEP-4;镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向______-____.STEP-1,lf_distal_joint,lf_distal_axis,lf_distal_link,continuous,-0.029737,5.0315E-05,-0.011632,2.1055E-05,0,0,lf_proximal_link,0,1,0,,,,,,,,,,,,
lf_connecting_link,-0.00897984228217096,9.9910118036603E-05,-0.011993683724239,0,0,0,0.000221227665967327,1.44106276095498E-08,4.45135844159385E-16,-1.20035920785773E-08,2.51147372461721E-08,3.33903046676327E-16,1.07409809590346E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_connecting_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/lf_connecting_link.STL,,镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向________-3.STEP-1;镜向六电机灵巧手.STEP-1/镜向__________.STEP-1/镜向________-3.STEP-2,lf_connecting_joint,lf_connecting_axis,lf_connecting_link,continuous,-0.1168,-0.030892,0.0042156,0.087244,-0.01033,0.11755,base_link,0,1,0,,,,,,,,,,,,
th_root_link,0.00118008866094295,0.0061310934152657,-0.00210936276871106,0,0,0,0.00231714462462064,1.75838700767667E-07,5.95523318415341E-08,-4.97756441107115E-09,1.47405971787015E-07,1.16059670329088E-08,1.75735560697066E-07,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_root_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_root_link.STL,,镜向六电机灵巧手.STEP-1/镜向19.STEP-1;镜向六电机灵巧手.STEP-1/镜向12.STEP-1;镜向六电机灵巧手.STEP-1/镜向12.STEP-2;镜向六电机灵巧手.STEP-1/镜向____________.STEP-1,th_root_joint,th_root_axis,th_root_link,revolute,-0.046082,0.019841,-0.026844,0,-0.21841,-0.013245,base_link,-1,0,0,0,0,-0.035,1.605,,,,,,,,
th_proximal_link,-0.0180334098702273,0.00795834824717265,-0.000164754399993146,0,0,0,0.00666243139311085,4.79346420364465E-07,4.90523711454753E-07,-1.17783090849983E-11,1.88643287021756E-06,-5.33955119153105E-11,2.21297836984827E-06,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_proximal_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_proximal_link.STL,,镜向六电机灵巧手.STEP-1/镜向18.STEP-1,th_proximal_joint,th_proximal_axis,th_proximal_link,continuous,-0.0067545,0.02098,-0.0027,0,0,0.012931,th_root_link,0,0,-1,,,,,,,,,,,,
th_slider_link,0.0065185121450009,-0.00154139063852685,-4.96071095763134E-06,0,0,0,0.00106238517527826,2.65429784332485E-08,-1.46074986229227E-09,-4.65128344144885E-12,8.00490417707623E-08,5.78948229675978E-11,6.20054986046799E-08,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_slider_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_slider_link.STL,,镜向六电机灵巧手.STEP-1/镜向16.STEP-1,th_slider_joint,th_slider_axis,th_slider_link,prismatic,-0.010802,0.0076387,-0.00016532,3.1384,0,2.6778,th_proximal_link,1,0,0,0,0,-0.003,0.008,,,,,,,,
th_connecting_link,-0.00451244324619419,0.00144325709917688,-6.77059325361259E-05,0,0,0,0.000339219041152736,2.37331172107751E-09,8.11735483788056E-10,-5.04527750326571E-14,5.46165781545796E-09,2.24262219902074E-14,5.08100814844394E-09,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_connecting_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_connecting_link.STL,,镜向六电机灵巧手.STEP-1/镜向14.STEP-1,th_connecting_joint,th_connecting_axis,th_connecting_link,continuous,0.0303,0.00016046,-0.000143,3.1387,-0.001435,2.6778,th_slider_link,0,0,-1,,,,,,,,,,,,
th_distal_link,-0.0082536167680957,0.00781057567529875,0.00189926226339116,0,0,0,0.00503402600969819,1.99363664586112E-07,5.81205158181249E-08,-5.87916045187757E-12,2.67949243800979E-07,1.69508070601102E-12,2.3521895902936E-07,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_distal_link.STL,1,1,1,1,0,0,0,0,0,0,package://rohand_urdf_ros2/meshes_l/th_distal_link.STL,,镜向六电机灵巧手.STEP-1/镜向15.STEP-1,th_distal_joint,th_distal_axis,th_distal_link,continuous,-0.050881,0.013011,-0.0020153,0,0,0,th_proximal_link,0,0,-1,,,,,,,,,,,,
